BatchID,EquipmentID
BATCH_7796,EQUIP_270
BATCH_7797,EQUIP_105
BATCH_7798,EQUIP_48
BATCH_7799,EQUIP_200
BATCH_7800,EQUIP_58
BATCH_7801,EQUIP_198
BATCH_7802,EQUIP_267
BATCH_7803,EQUIP_212
BATCH_7804,EQUIP_165
BATCH_7805,EQUIP_275
BATCH_7806,EQUIP_183
BATCH_7807,EQUIP_179
BATCH_7808,EQUIP_77
BATCH_7809,EQUIP_123
BATCH_7810,EQUIP_261
BATCH_7811,EQUIP_205
BATCH_7812,EQUIP_247
BATCH_7813,EQUIP_170
BATCH_7814,EQUIP_220
BATCH_7815,EQUIP_107
BATCH_7816,EQUIP_78
BATCH_7817,EQUIP_81
BATCH_7818,EQUIP_197
BATCH_7819,EQUIP_114
BATCH_7820,EQUIP_190
BATCH_7821,EQUIP_85
BATCH_7822,EQUIP_190
BATCH_7823,EQUIP_123
BATCH_7824,EQUIP_98
BATCH_7825,EQUIP_289
BATCH_7826,EQUIP_5
BATCH_7827,EQUIP_115
BATCH_7828,EQUIP_248
BATCH_7829,EQUIP_60
BATCH_7830,EQUIP_72
BATCH_7831,EQUIP_247
BATCH_7832,EQUIP_102
BATCH_7833,EQUIP_5
BATCH_7834,EQUIP_25
BATCH_7835,EQUIP_143
BATCH_7836,EQUIP_149
BATCH_7837,EQUIP_27
BATCH_7838,EQUIP_229
BATCH_7839,EQUIP_219
BATCH_7840,EQUIP_299
BATCH_7841,EQUIP_187
BATCH_7842,EQUIP_205
BATCH_7843,EQUIP_152
BATCH_7844,EQUIP_194
BATCH_7845,EQUIP_137
BATCH_7846,EQUIP_188
BATCH_7847,EQUIP_145
BATCH_7848,EQUIP_195
BATCH_7849,EQUIP_235
BATCH_7850,EQUIP_94
BATCH_7851,EQUIP_133
BATCH_7852,EQUIP_235
BATCH_7853,EQUIP_245
BATCH_7854,EQUIP_59
BATCH_7855,EQUIP_59
BATCH_7856,EQUIP_50
BATCH_7857,EQUIP_78
BATCH_7858,EQUIP_17
BATCH_7859,EQUIP_293
BATCH_7860,EQUIP_240
BATCH_7861,EQUIP_285
BATCH_7862,EQUIP_148
BATCH_7863,EQUIP_184
BATCH_7864,EQUIP_56
BATCH_7865,EQUIP_292
BATCH_7866,EQUIP_259
BATCH_7867,EQUIP_199
BATCH_7868,EQUIP_123
BATCH_7869,EQUIP_107
BATCH_7870,EQUIP_209
BATCH_7871,EQUIP_266
BATCH_7872,EQUIP_171
BATCH_7873,EQUIP_256
BATCH_7874,EQUIP_21
BATCH_7875,EQUIP_73
BATCH_7876,EQUIP_26
BATCH_7877,EQUIP_194
BATCH_7878,EQUIP_13
BATCH_7879,EQUIP_107
BATCH_7880,EQUIP_59
BATCH_7881,EQUIP_30
BATCH_7882,EQUIP_102
BATCH_7883,EQUIP_112
BATCH_7884,EQUIP_103
BATCH_7885,EQUIP_30
BATCH_7886,EQUIP_27
BATCH_7887,EQUIP_34
BATCH_7888,EQUIP_2
BATCH_7889,EQUIP_273
BATCH_7890,EQUIP_119
BATCH_7891,EQUIP_34
BATCH_7892,EQUIP_93
BATCH_7893,EQUIP_118
BATCH_7894,EQUIP_228
BATCH_7895,EQUIP_214
BATCH_7896,EQUIP_13
BATCH_7897,EQUIP_71
BATCH_7898,EQUIP_35
BATCH_7899,EQUIP_235
BATCH_7900,EQUIP_235
BATCH_7901,EQUIP_113
BATCH_7902,EQUIP_179
BATCH_7903,EQUIP_126
BATCH_7904,EQUIP_104
BATCH_7905,EQUIP_149
BATCH_7906,EQUIP_64
BATCH_7907,EQUIP_217
BATCH_7908,EQUIP_209
BATCH_7909,EQUIP_54
BATCH_7910,EQUIP_51
BATCH_7911,EQUIP_65
BATCH_7912,EQUIP_111
BATCH_7913,EQUIP_270
BATCH_7914,EQUIP_13
BATCH_7915,EQUIP_83
BATCH_7916,EQUIP_82
BATCH_7917,EQUIP_228
BATCH_7918,EQUIP_292
BATCH_7919,EQUIP_204
BATCH_7920,EQUIP_167
BATCH_7921,EQUIP_276
BATCH_7922,EQUIP_150
BATCH_7923,EQUIP_163
BATCH_7924,EQUIP_166
BATCH_7925,EQUIP_239
BATCH_7926,EQUIP_254
BATCH_7927,EQUIP_97
BATCH_7928,EQUIP_273
BATCH_7929,EQUIP_38
BATCH_7930,EQUIP_149
BATCH_7931,EQUIP_199
BATCH_7932,EQUIP_97
BATCH_7933,EQUIP_72
BATCH_7934,EQUIP_180
BATCH_7935,EQUIP_226
BATCH_7936,EQUIP_158
BATCH_7937,EQUIP_185
BATCH_7938,EQUIP_95
BATCH_7939,EQUIP_93
BATCH_7940,EQUIP_252
BATCH_7941,EQUIP_26
BATCH_7942,EQUIP_73
BATCH_7943,EQUIP_53
BATCH_7944,EQUIP_7
BATCH_7945,EQUIP_19
BATCH_7946,EQUIP_12
BATCH_7947,EQUIP_177
BATCH_7948,EQUIP_97
BATCH_7949,EQUIP_61
BATCH_7950,EQUIP_87
BATCH_7951,EQUIP_256
BATCH_7952,EQUIP_70
BATCH_7953,EQUIP_198
BATCH_7954,EQUIP_133
BATCH_7955,EQUIP_123
BATCH_7956,EQUIP_13
BATCH_7957,EQUIP_48
BATCH_7958,EQUIP_157
BATCH_7959,EQUIP_189
BATCH_7960,EQUIP_254
BATCH_7961,EQUIP_278
BATCH_7962,EQUIP_186
BATCH_7963,EQUIP_191
BATCH_7964,EQUIP_34
BATCH_7965,EQUIP_282
BATCH_7966,EQUIP_215
BATCH_7967,EQUIP_138
BATCH_7968,EQUIP_288
BATCH_7969,EQUIP_181
BATCH_7970,EQUIP_82
BATCH_7971,EQUIP_111
BATCH_7972,EQUIP_266
BATCH_7973,EQUIP_236
BATCH_7974,EQUIP_3
BATCH_7975,EQUIP_149
BATCH_7976,EQUIP_210
BATCH_7977,EQUIP_129
BATCH_7978,EQUIP_221
BATCH_7979,EQUIP_275
BATCH_7980,EQUIP_157
BATCH_7981,EQUIP_17
BATCH_7982,EQUIP_206
BATCH_7983,EQUIP_5
BATCH_7984,EQUIP_89
BATCH_7985,EQUIP_101
BATCH_7986,EQUIP_229
BATCH_7987,EQUIP_73
BATCH_7988,EQUIP_177
BATCH_7989,EQUIP_3
BATCH_7990,EQUIP_33
BATCH_7991,EQUIP_180
BATCH_7992,EQUIP_68
BATCH_7993,EQUIP_154
BATCH_7994,EQUIP_288
BATCH_7995,EQUIP_117
BATCH_7996,EQUIP_238
BATCH_7997,EQUIP_120
BATCH_7998,EQUIP_170
BATCH_7999,EQUIP_52
BATCH_8000,EQUIP_181
BATCH_8001,EQUIP_86
BATCH_8002,EQUIP_236
BATCH_8003,EQUIP_223
BATCH_8004,EQUIP_94
BATCH_8005,EQUIP_27
BATCH_8006,EQUIP_271
BATCH_8007,EQUIP_180
BATCH_8008,EQUIP_42
BATCH_8009,EQUIP_21
BATCH_8010,EQUIP_42
BATCH_8011,EQUIP_41
BATCH_8012,EQUIP_156
BATCH_8013,EQUIP_113
BATCH_8014,EQUIP_214
BATCH_8015,EQUIP_56
BATCH_8016,EQUIP_227
BATCH_8017,EQUIP_72
BATCH_8018,EQUIP_244
BATCH_8019,EQUIP_86
BATCH_8020,EQUIP_52
BATCH_8021,EQUIP_264
BATCH_8022,EQUIP_227
BATCH_8023,EQUIP_31
BATCH_8024,EQUIP_221
BATCH_8025,EQUIP_121
BATCH_8026,EQUIP_38
BATCH_8027,EQUIP_31
BATCH_8028,EQUIP_169
BATCH_8029,EQUIP_277
BATCH_8030,EQUIP_215
BATCH_8031,EQUIP_52
BATCH_8032,EQUIP_111
BATCH_8033,EQUIP_272
BATCH_8034,EQUIP_20
BATCH_8035,EQUIP_47
BATCH_8036,EQUIP_30
BATCH_8037,EQUIP_125
BATCH_8038,EQUIP_75
BATCH_8039,EQUIP_122
BATCH_8040,EQUIP_242
BATCH_8041,EQUIP_194
BATCH_8042,EQUIP_33
BATCH_8043,EQUIP_13
BATCH_8044,EQUIP_100
BATCH_8045,EQUIP_104
BATCH_8046,EQUIP_191
BATCH_8047,EQUIP_81
BATCH_8048,EQUIP_61
BATCH_8049,EQUIP_9
BATCH_8050,EQUIP_59
BATCH_8051,EQUIP_65
BATCH_8052,EQUIP_232
BATCH_8053,EQUIP_219
BATCH_8054,EQUIP_28
BATCH_8055,EQUIP_80
BATCH_8056,EQUIP_127
BATCH_8057,EQUIP_165
BATCH_8058,EQUIP_223
BATCH_8059,EQUIP_14
BATCH_8060,EQUIP_232
BATCH_8061,EQUIP_150
BATCH_8062,EQUIP_42
BATCH_8063,EQUIP_141
BATCH_8064,EQUIP_91
BATCH_8065,EQUIP_194
BATCH_8066,EQUIP_254
BATCH_8067,EQUIP_110
BATCH_8068,EQUIP_29
BATCH_8069,EQUIP_205
BATCH_8070,EQUIP_122
BATCH_8071,EQUIP_5
BATCH_8072,EQUIP_106
BATCH_8073,EQUIP_236
BATCH_8074,EQUIP_36
BATCH_8075,EQUIP_123
BATCH_8076,EQUIP_50
BATCH_8077,EQUIP_282
BATCH_8078,EQUIP_37
BATCH_8079,EQUIP_125
BATCH_8080,EQUIP_52
BATCH_8081,EQUIP_2
BATCH_8082,EQUIP_281
BATCH_8083,EQUIP_89
BATCH_8084,EQUIP_101
BATCH_8085,EQUIP_199
BATCH_8086,EQUIP_211
BATCH_8087,EQUIP_122
BATCH_8088,EQUIP_45
BATCH_8089,EQUIP_126
BATCH_8090,EQUIP_239
BATCH_8091,EQUIP_157
BATCH_8092,EQUIP_95
BATCH_8093,EQUIP_67
BATCH_8094,EQUIP_52
BATCH_8095,EQUIP_5
BATCH_8096,EQUIP_138
BATCH_8097,EQUIP_15
BATCH_8098,EQUIP_165
BATCH_8099,EQUIP_4
BATCH_8100,EQUIP_57
BATCH_8101,EQUIP_42
BATCH_8102,EQUIP_156
BATCH_8103,EQUIP_216
BATCH_8104,EQUIP_203
BATCH_8105,EQUIP_59
BATCH_8106,EQUIP_256
BATCH_8107,EQUIP_60
BATCH_8108,EQUIP_257
BATCH_8109,EQUIP_218
BATCH_8110,EQUIP_55
BATCH_8111,EQUIP_196
BATCH_8112,EQUIP_113
BATCH_8113,EQUIP_254
BATCH_8114,EQUIP_279
BATCH_8115,EQUIP_147
BATCH_8116,EQUIP_72
BATCH_8117,EQUIP_148
BATCH_8118,EQUIP_155
BATCH_8119,EQUIP_91
BATCH_8120,EQUIP_112
BATCH_8121,EQUIP_57
BATCH_8122,EQUIP_50
BATCH_8123,EQUIP_53
BATCH_8124,EQUIP_117
BATCH_8125,EQUIP_273
BATCH_8126,EQUIP_213
BATCH_8127,EQUIP_129
BATCH_8128,EQUIP_290
BATCH_8129,EQUIP_248
BATCH_8130,EQUIP_283
BATCH_8131,EQUIP_2
BATCH_8132,EQUIP_250
BATCH_8133,EQUIP_117
BATCH_8134,EQUIP_41
BATCH_8135,EQUIP_93
BATCH_8136,EQUIP_59
BATCH_8137,EQUIP_30
BATCH_8138,EQUIP_144
BATCH_8139,EQUIP_26
BATCH_8140,EQUIP_75
BATCH_8141,EQUIP_232
BATCH_8142,EQUIP_144
BATCH_8143,EQUIP_11
BATCH_8144,EQUIP_299
BATCH_8145,EQUIP_246
BATCH_8146,EQUIP_267
BATCH_8147,EQUIP_245
BATCH_8148,EQUIP_230
BATCH_8149,EQUIP_83
BATCH_8150,EQUIP_64
BATCH_8151,EQUIP_210
BATCH_8152,EQUIP_183
BATCH_8153,EQUIP_274
BATCH_8154,EQUIP_5
BATCH_8155,EQUIP_161
BATCH_8156,EQUIP_209
BATCH_8157,EQUIP_237
BATCH_8158,EQUIP_230
BATCH_8159,EQUIP_213
BATCH_8160,EQUIP_211
BATCH_8161,EQUIP_260
BATCH_8162,EQUIP_109
BATCH_8163,EQUIP_298
BATCH_8164,EQUIP_272
BATCH_8165,EQUIP_59
BATCH_8166,EQUIP_7
BATCH_8167,EQUIP_253
BATCH_8168,EQUIP_88
BATCH_8169,EQUIP_100
BATCH_8170,EQUIP_124
BATCH_8171,EQUIP_270
BATCH_8172,EQUIP_24
BATCH_8173,EQUIP_29
BATCH_8174,EQUIP_183
BATCH_8175,EQUIP_171
BATCH_8176,EQUIP_216
BATCH_8177,EQUIP_281
BATCH_8178,EQUIP_143
BATCH_8179,EQUIP_79
BATCH_8180,EQUIP_176
BATCH_8181,EQUIP_36
BATCH_8182,EQUIP_95
BATCH_8183,EQUIP_35
BATCH_8184,EQUIP_131
BATCH_8185,EQUIP_92
BATCH_8186,EQUIP_94
BATCH_8187,EQUIP_20
BATCH_8188,EQUIP_120
BATCH_8189,EQUIP_133
BATCH_8190,EQUIP_285
BATCH_8191,EQUIP_161
BATCH_8192,EQUIP_125
BATCH_8193,EQUIP_205
BATCH_8194,EQUIP_24
BATCH_8195,EQUIP_157
BATCH_8196,EQUIP_70
BATCH_8197,EQUIP_17
BATCH_8198,EQUIP_91
BATCH_8199,EQUIP_97
BATCH_8200,EQUIP_48
BATCH_8201,EQUIP_35
BATCH_8202,EQUIP_241
BATCH_8203,EQUIP_245
BATCH_8204,EQUIP_116
BATCH_8205,EQUIP_93
BATCH_8206,EQUIP_88
BATCH_8207,EQUIP_269
BATCH_8208,EQUIP_32
BATCH_8209,EQUIP_95
BATCH_8210,EQUIP_158
BATCH_8211,EQUIP_279
BATCH_8212,EQUIP_149
BATCH_8213,EQUIP_284
BATCH_8214,EQUIP_16
BATCH_8215,EQUIP_189
BATCH_8216,EQUIP_225
BATCH_8217,EQUIP_47
BATCH_8218,EQUIP_219
BATCH_8219,EQUIP_214
BATCH_8220,EQUIP_295
BATCH_8221,EQUIP_180
BATCH_8222,EQUIP_34
BATCH_8223,EQUIP_164
BATCH_8224,EQUIP_167
BATCH_8225,EQUIP_29
BATCH_8226,EQUIP_39
BATCH_8227,EQUIP_103
BATCH_8228,EQUIP_137
BATCH_8229,EQUIP_90
BATCH_8230,EQUIP_124
BATCH_8231,EQUIP_222
BATCH_8232,EQUIP_217
BATCH_8233,EQUIP_292
BATCH_8234,EQUIP_197
BATCH_8235,EQUIP_34
BATCH_8236,EQUIP_99
BATCH_8237,EQUIP_119
BATCH_8238,EQUIP_77
BATCH_8239,EQUIP_91
BATCH_8240,EQUIP_210
BATCH_8241,EQUIP_265
BATCH_8242,EQUIP_122
BATCH_8243,EQUIP_53
BATCH_8244,EQUIP_224
BATCH_8245,EQUIP_20
BATCH_8246,EQUIP_186
BATCH_8247,EQUIP_128
BATCH_8248,EQUIP_69
BATCH_8249,EQUIP_231
BATCH_8250,EQUIP_12
BATCH_8251,EQUIP_287
BATCH_8252,EQUIP_192
BATCH_8253,EQUIP_246
BATCH_8254,EQUIP_128
BATCH_8255,EQUIP_217
BATCH_8256,EQUIP_50
BATCH_8257,EQUIP_23
BATCH_8258,EQUIP_282
BATCH_8259,EQUIP_175
BATCH_8260,EQUIP_234
BATCH_8261,EQUIP_206
BATCH_8262,EQUIP_223
BATCH_8263,EQUIP_297
BATCH_8264,EQUIP_55
BATCH_8265,EQUIP_12
BATCH_8266,EQUIP_44
BATCH_8267,EQUIP_43
BATCH_8268,EQUIP_111
BATCH_8269,EQUIP_230
BATCH_8270,EQUIP_184
BATCH_8271,EQUIP_1
BATCH_8272,EQUIP_259
BATCH_8273,EQUIP_197
BATCH_8274,EQUIP_289
BATCH_8275,EQUIP_105
BATCH_8276,EQUIP_189
BATCH_8277,EQUIP_295
BATCH_8278,EQUIP_143
BATCH_8279,EQUIP_172
BATCH_8280,EQUIP_296
BATCH_8281,EQUIP_160
BATCH_8282,EQUIP_136
BATCH_8283,EQUIP_223
BATCH_8284,EQUIP_275
BATCH_8285,EQUIP_229
BATCH_8286,EQUIP_67
BATCH_8287,EQUIP_124
BATCH_8288,EQUIP_252
BATCH_8289,EQUIP_193
BATCH_8290,EQUIP_37
BATCH_8291,EQUIP_128
BATCH_8292,EQUIP_126
BATCH_8293,EQUIP_287
BATCH_8294,EQUIP_101
BATCH_8295,EQUIP_10
BATCH_8296,EQUIP_41
BATCH_8297,EQUIP_282
BATCH_8298,EQUIP_44
BATCH_8299,EQUIP_1
BATCH_8300,EQUIP_258
BATCH_8301,EQUIP_251
BATCH_8302,EQUIP_244
BATCH_8303,EQUIP_213
BATCH_8304,EQUIP_217
BATCH_8305,EQUIP_145
BATCH_8306,EQUIP_207
BATCH_8307,EQUIP_126
BATCH_8308,EQUIP_78
BATCH_8309,EQUIP_216
BATCH_8310,EQUIP_25
BATCH_8311,EQUIP_229
BATCH_8312,EQUIP_237
BATCH_8313,EQUIP_212
BATCH_8314,EQUIP_201
BATCH_8315,EQUIP_22
BATCH_8316,EQUIP_284
BATCH_8317,EQUIP_254
BATCH_8318,EQUIP_192
BATCH_8319,EQUIP_123
BATCH_8320,EQUIP_172
BATCH_8321,EQUIP_98
BATCH_8322,EQUIP_130
BATCH_8323,EQUIP_123
BATCH_8324,EQUIP_286
BATCH_8325,EQUIP_77
BATCH_8326,EQUIP_182
BATCH_8327,EQUIP_180
BATCH_8328,EQUIP_163
BATCH_8329,EQUIP_107
BATCH_8330,EQUIP_17
BATCH_8331,EQUIP_143
BATCH_8332,EQUIP_191
BATCH_8333,EQUIP_77
BATCH_8334,EQUIP_135
BATCH_8335,EQUIP_171
BATCH_8336,EQUIP_126
BATCH_8337,EQUIP_67
BATCH_8338,EQUIP_17
BATCH_8339,EQUIP_7
BATCH_8340,EQUIP_15
BATCH_8341,EQUIP_36
BATCH_8342,EQUIP_158
BATCH_8343,EQUIP_216
BATCH_8344,EQUIP_257
BATCH_8345,EQUIP_161
BATCH_8346,EQUIP_163
BATCH_8347,EQUIP_230
BATCH_8348,EQUIP_40
BATCH_8349,EQUIP_230
BATCH_8350,EQUIP_210
BATCH_8351,EQUIP_144
BATCH_8352,EQUIP_211
BATCH_8353,EQUIP_197
BATCH_8354,EQUIP_9
BATCH_8355,EQUIP_189
BATCH_8356,EQUIP_192
BATCH_8357,EQUIP_35
BATCH_8358,EQUIP_120
BATCH_8359,EQUIP_93
BATCH_8360,EQUIP_217
BATCH_8361,EQUIP_162
BATCH_8362,EQUIP_274
BATCH_8363,EQUIP_35
BATCH_8364,EQUIP_111
BATCH_8365,EQUIP_193
BATCH_8366,EQUIP_231
BATCH_8367,EQUIP_47
BATCH_8368,EQUIP_257
BATCH_8369,EQUIP_154
BATCH_8370,EQUIP_2
BATCH_8371,EQUIP_145
BATCH_8372,EQUIP_86
BATCH_8373,EQUIP_259
BATCH_8374,EQUIP_183
BATCH_8375,EQUIP_209
BATCH_8376,EQUIP_255
BATCH_8377,EQUIP_47
BATCH_8378,EQUIP_40
BATCH_8379,EQUIP_73
BATCH_8380,EQUIP_137
BATCH_8381,EQUIP_274
BATCH_8382,EQUIP_270
BATCH_8383,EQUIP_86
BATCH_8384,EQUIP_168
BATCH_8385,EQUIP_30
BATCH_8386,EQUIP_39
BATCH_8387,EQUIP_284
BATCH_8388,EQUIP_266
BATCH_8389,EQUIP_177
BATCH_8390,EQUIP_276
BATCH_8391,EQUIP_160
BATCH_8392,EQUIP_47
BATCH_8393,EQUIP_29
BATCH_8394,EQUIP_133
BATCH_8395,EQUIP_66
BATCH_8396,EQUIP_89
BATCH_8397,EQUIP_190
BATCH_8398,EQUIP_124
BATCH_8399,EQUIP_53
BATCH_8400,EQUIP_80
BATCH_8401,EQUIP_45
BATCH_8402,EQUIP_101
BATCH_8403,EQUIP_183
BATCH_8404,EQUIP_33
BATCH_8405,EQUIP_31
BATCH_8406,EQUIP_231
BATCH_8407,EQUIP_52
BATCH_8408,EQUIP_209
BATCH_8409,EQUIP_161
BATCH_8410,EQUIP_222
BATCH_8411,EQUIP_167
BATCH_8412,EQUIP_286
BATCH_8413,EQUIP_51
BATCH_8414,EQUIP_137
BATCH_8415,EQUIP_158
BATCH_8416,EQUIP_53
BATCH_8417,EQUIP_196
BATCH_8418,EQUIP_48
BATCH_8419,EQUIP_270
BATCH_8420,EQUIP_129
BATCH_8421,EQUIP_275
BATCH_8422,EQUIP_65
BATCH_8423,EQUIP_256
BATCH_8424,EQUIP_196
BATCH_8425,EQUIP_196
BATCH_8426,EQUIP_100
BATCH_8427,EQUIP_45
BATCH_8428,EQUIP_292
BATCH_8429,EQUIP_181
BATCH_8430,EQUIP_283
BATCH_8431,EQUIP_104
BATCH_8432,EQUIP_238
BATCH_8433,EQUIP_253
BATCH_8434,EQUIP_98
BATCH_8435,EQUIP_75
BATCH_8436,EQUIP_172
BATCH_8437,EQUIP_170
BATCH_8438,EQUIP_12
BATCH_8439,EQUIP_265
BATCH_8440,EQUIP_23
BATCH_8441,EQUIP_94
BATCH_8442,EQUIP_184
BATCH_8443,EQUIP_135
BATCH_8444,EQUIP_175
BATCH_8445,EQUIP_132
BATCH_8446,EQUIP_300
BATCH_8447,EQUIP_133
BATCH_8448,EQUIP_200
BATCH_8449,EQUIP_221
BATCH_8450,EQUIP_287
BATCH_8451,EQUIP_262
BATCH_8452,EQUIP_178
BATCH_8453,EQUIP_122
BATCH_8454,EQUIP_27
BATCH_8455,EQUIP_71
BATCH_8456,EQUIP_46
BATCH_8457,EQUIP_285
BATCH_8458,EQUIP_247
BATCH_8459,EQUIP_229
BATCH_8460,EQUIP_8
BATCH_8461,EQUIP_169
BATCH_8462,EQUIP_132
BATCH_8463,EQUIP_166
BATCH_8464,EQUIP_292
BATCH_8465,EQUIP_63
BATCH_8466,EQUIP_25
BATCH_8467,EQUIP_226
BATCH_8468,EQUIP_184
BATCH_8469,EQUIP_210
BATCH_8470,EQUIP_289
BATCH_8471,EQUIP_202
BATCH_8472,EQUIP_131
BATCH_8473,EQUIP_207
BATCH_8474,EQUIP_212
BATCH_8475,EQUIP_77
BATCH_8476,EQUIP_274
BATCH_8477,EQUIP_82
BATCH_8478,EQUIP_1
BATCH_8479,EQUIP_112
BATCH_8480,EQUIP_22
BATCH_8481,EQUIP_219
BATCH_8482,EQUIP_217
BATCH_8483,EQUIP_258
BATCH_8484,EQUIP_143
BATCH_8485,EQUIP_138
BATCH_8486,EQUIP_295
BATCH_8487,EQUIP_119
BATCH_8488,EQUIP_245
BATCH_8489,EQUIP_169
BATCH_8490,EQUIP_258
BATCH_8491,EQUIP_276
BATCH_8492,EQUIP_45
BATCH_8493,EQUIP_150
BATCH_8494,EQUIP_81
BATCH_8495,EQUIP_62
BATCH_8496,EQUIP_253
BATCH_8497,EQUIP_138
BATCH_8498,EQUIP_163
BATCH_8499,EQUIP_224
BATCH_8500,EQUIP_226
BATCH_8501,EQUIP_5
BATCH_8502,EQUIP_106
BATCH_8503,EQUIP_95
BATCH_8504,EQUIP_99
BATCH_8505,EQUIP_168
BATCH_8506,EQUIP_80
BATCH_8507,EQUIP_269
BATCH_8508,EQUIP_111
BATCH_8509,EQUIP_86
BATCH_8510,EQUIP_25
BATCH_8511,EQUIP_131
BATCH_8512,EQUIP_43
BATCH_8513,EQUIP_18
BATCH_8514,EQUIP_101
BATCH_8515,EQUIP_37
BATCH_8516,EQUIP_225
BATCH_8517,EQUIP_270
BATCH_8518,EQUIP_249
BATCH_8519,EQUIP_140
BATCH_8520,EQUIP_300
BATCH_8521,EQUIP_224
BATCH_8522,EQUIP_207
BATCH_8523,EQUIP_70
BATCH_8524,EQUIP_106
BATCH_8525,EQUIP_154
BATCH_8526,EQUIP_79
BATCH_8527,EQUIP_179
BATCH_8528,EQUIP_79
BATCH_8529,EQUIP_22
BATCH_8530,EQUIP_183
BATCH_8531,EQUIP_112
BATCH_8532,EQUIP_255
BATCH_8533,EQUIP_282
BATCH_8534,EQUIP_198
BATCH_8535,EQUIP_190
BATCH_8536,EQUIP_137
BATCH_8537,EQUIP_229
BATCH_8538,EQUIP_12
BATCH_8539,EQUIP_43
BATCH_8540,EQUIP_52
BATCH_8541,EQUIP_248
BATCH_8542,EQUIP_294
BATCH_8543,EQUIP_50
BATCH_8544,EQUIP_85
BATCH_8545,EQUIP_220
BATCH_8546,EQUIP_92
BATCH_8547,EQUIP_126
BATCH_8548,EQUIP_293
BATCH_8549,EQUIP_223
BATCH_8550,EQUIP_299
BATCH_8551,EQUIP_186
BATCH_8552,EQUIP_135
BATCH_8553,EQUIP_157
BATCH_8554,EQUIP_242
BATCH_8555,EQUIP_211
BATCH_8556,EQUIP_73
BATCH_8557,EQUIP_137
BATCH_8558,EQUIP_28
BATCH_8559,EQUIP_124
BATCH_8560,EQUIP_185
BATCH_8561,EQUIP_27
BATCH_8562,EQUIP_171
BATCH_8563,EQUIP_118
BATCH_8564,EQUIP_135
BATCH_8565,EQUIP_135
BATCH_8566,EQUIP_89
BATCH_8567,EQUIP_257
BATCH_8568,EQUIP_115
BATCH_8569,EQUIP_250
BATCH_8570,EQUIP_169
BATCH_8571,EQUIP_110
BATCH_8572,EQUIP_122
BATCH_8573,EQUIP_191
BATCH_8574,EQUIP_299
BATCH_8575,EQUIP_155
BATCH_8576,EQUIP_257
BATCH_8577,EQUIP_23
BATCH_8578,EQUIP_135
BATCH_8579,EQUIP_100
BATCH_8580,EQUIP_155
BATCH_8581,EQUIP_239
BATCH_8582,EQUIP_228
BATCH_8583,EQUIP_253
BATCH_8584,EQUIP_126
BATCH_8585,EQUIP_179
BATCH_8586,EQUIP_22
BATCH_8587,EQUIP_146
BATCH_8588,EQUIP_19
BATCH_8589,EQUIP_199
BATCH_8590,EQUIP_179
BATCH_8591,EQUIP_21
BATCH_8592,EQUIP_19
BATCH_8593,EQUIP_139
BATCH_8594,EQUIP_222
BATCH_8595,EQUIP_271
BATCH_8596,EQUIP_204
BATCH_8597,EQUIP_187
BATCH_8598,EQUIP_282
BATCH_8599,EQUIP_206
BATCH_8600,EQUIP_102
BATCH_8601,EQUIP_123
BATCH_8602,EQUIP_270
BATCH_8603,EQUIP_30
BATCH_8604,EQUIP_276
BATCH_8605,EQUIP_110
BATCH_8606,EQUIP_100
BATCH_8607,EQUIP_98
BATCH_8608,EQUIP_159
BATCH_8609,EQUIP_117
BATCH_8610,EQUIP_116
BATCH_8611,EQUIP_291
BATCH_8612,EQUIP_33
BATCH_8613,EQUIP_12
BATCH_8614,EQUIP_6
BATCH_8615,EQUIP_117
BATCH_8616,EQUIP_224
BATCH_8617,EQUIP_79
BATCH_8618,EQUIP_176
BATCH_8619,EQUIP_242
BATCH_8620,EQUIP_35
BATCH_8621,EQUIP_268
BATCH_8622,EQUIP_54
BATCH_8623,EQUIP_101
BATCH_8624,EQUIP_86
BATCH_8625,EQUIP_43
BATCH_8626,EQUIP_280
BATCH_8627,EQUIP_157
BATCH_8628,EQUIP_232
BATCH_8629,EQUIP_140
BATCH_8630,EQUIP_93
BATCH_8631,EQUIP_144
BATCH_8632,EQUIP_50
BATCH_8633,EQUIP_176
BATCH_8634,EQUIP_231
BATCH_8635,EQUIP_174
BATCH_8636,EQUIP_277
BATCH_8637,EQUIP_228
BATCH_8638,EQUIP_155
BATCH_8639,EQUIP_144
BATCH_8640,EQUIP_134
BATCH_8641,EQUIP_15
BATCH_8642,EQUIP_268
BATCH_8643,EQUIP_137
BATCH_8644,EQUIP_57
BATCH_8645,EQUIP_107
BATCH_8646,EQUIP_1
BATCH_8647,EQUIP_203
BATCH_8648,EQUIP_248
BATCH_8649,EQUIP_216
BATCH_8650,EQUIP_56
BATCH_8651,EQUIP_239
BATCH_8652,EQUIP_192
BATCH_8653,EQUIP_248
BATCH_8654,EQUIP_95
BATCH_8655,EQUIP_22
BATCH_8656,EQUIP_265
BATCH_8657,EQUIP_154
BATCH_8658,EQUIP_295
BATCH_8659,EQUIP_83
BATCH_8660,EQUIP_206
BATCH_8661,EQUIP_153
BATCH_8662,EQUIP_206
BATCH_8663,EQUIP_119
BATCH_8664,EQUIP_129
BATCH_8665,EQUIP_290
BATCH_8666,EQUIP_8
BATCH_8667,EQUIP_59
BATCH_8668,EQUIP_28
BATCH_8669,EQUIP_192
