BatchID,MaterialID
BATCH_7644,MAT_2623
BATCH_7645,MAT_1104
BATCH_7646,MAT_3522
BATCH_7647,MAT_2178
BATCH_7648,MAT_3048
BATCH_7649,MAT_871
BATCH_7650,MAT_1122
BATCH_7651,MAT_1261
BATCH_7652,MAT_1011
BATCH_7653,MAT_2190
BATCH_7654,MAT_3465
BATCH_7655,MAT_714
BATCH_7656,MAT_62
BATCH_7657,MAT_1853
BATCH_7658,MAT_908
BATCH_7659,MAT_2768
BATCH_7660,MAT_3814
BATCH_7661,MAT_2622
BATCH_7662,MAT_2152
BATCH_7663,MAT_83
BATCH_7664,MAT_753
BATCH_7665,MAT_1813
BATCH_7666,MAT_3897
BATCH_7667,MAT_109
BATCH_7668,MAT_2219
BATCH_7669,MAT_1472
BATCH_7670,MAT_3686
BATCH_7671,MAT_1945
BATCH_7672,MAT_3357
BATCH_7673,MAT_497
BATCH_7674,MAT_185
BATCH_7675,MAT_32
BATCH_7676,MAT_391
BATCH_7677,MAT_2362
BATCH_7678,MAT_1531
BATCH_7679,MAT_348
BATCH_7680,MAT_2647
BATCH_7681,MAT_2655
BATCH_7682,MAT_599
BATCH_7683,MAT_2931
BATCH_7684,MAT_263
BATCH_7685,MAT_3973
BATCH_7686,MAT_2374
BATCH_7687,MAT_930
BATCH_7688,MAT_2978
BATCH_7689,MAT_340
BATCH_7690,MAT_1907
BATCH_7691,MAT_1358
BATCH_7692,MAT_3432
BATCH_7693,MAT_2519
BATCH_7694,MAT_803
BATCH_7695,MAT_3769
BATCH_7696,MAT_1753
BATCH_7697,MAT_240
BATCH_7698,MAT_2655
BATCH_7699,MAT_109
BATCH_7700,MAT_3365
BATCH_7701,MAT_2243
BATCH_7702,MAT_3266
BATCH_7703,MAT_541
BATCH_7704,MAT_1601
BATCH_7705,MAT_99
BATCH_7706,MAT_2592
BATCH_7707,MAT_555
BATCH_7708,MAT_505
BATCH_7709,MAT_294
BATCH_7710,MAT_2952
BATCH_7711,MAT_1697
BATCH_7712,MAT_341
BATCH_7713,MAT_789
BATCH_7714,MAT_1858
BATCH_7715,MAT_2334
BATCH_7716,MAT_3579
BATCH_7717,MAT_849
BATCH_7718,MAT_2456
BATCH_7719,MAT_1557
BATCH_7720,MAT_3093
BATCH_7721,MAT_2011
BATCH_7722,MAT_1691
BATCH_7723,MAT_3669
BATCH_7724,MAT_169
BATCH_7725,MAT_2734
BATCH_7726,MAT_671
BATCH_7727,MAT_754
BATCH_7728,MAT_3570
BATCH_7729,MAT_1999
BATCH_7730,MAT_3863
BATCH_7731,MAT_2003
BATCH_7732,MAT_3811
BATCH_7733,MAT_1683
BATCH_7734,MAT_1203
BATCH_7735,MAT_1142
BATCH_7736,MAT_3402
BATCH_7737,MAT_2562
BATCH_7738,MAT_2370
BATCH_7739,MAT_1340
BATCH_7740,MAT_3518
BATCH_7741,MAT_3549
BATCH_7742,MAT_3588
BATCH_7743,MAT_2447
BATCH_7744,MAT_2515
BATCH_7745,MAT_1055
BATCH_7746,MAT_299
BATCH_7747,MAT_1791
BATCH_7748,MAT_763
BATCH_7749,MAT_3658
BATCH_7750,MAT_1176
BATCH_7751,MAT_1900
BATCH_7752,MAT_1194
BATCH_7753,MAT_100
BATCH_7754,MAT_549
BATCH_7755,MAT_2788
BATCH_7756,MAT_1822
BATCH_7757,MAT_2841
BATCH_7758,MAT_1298
BATCH_7759,MAT_2000
BATCH_7760,MAT_49
BATCH_7761,MAT_2749
BATCH_7762,MAT_1747
BATCH_7763,MAT_567
BATCH_7764,MAT_3651
BATCH_7765,MAT_2062
BATCH_7766,MAT_3168
BATCH_7767,MAT_1733
BATCH_7768,MAT_94
BATCH_7769,MAT_2480
BATCH_7770,MAT_2857
BATCH_7771,MAT_2622
BATCH_7772,MAT_3649
BATCH_7773,MAT_99
BATCH_7774,MAT_1147
BATCH_7775,MAT_466
BATCH_7776,MAT_3128
BATCH_7777,MAT_1533
BATCH_7778,MAT_318
BATCH_7779,MAT_1604
BATCH_7780,MAT_2931
BATCH_7781,MAT_2216
BATCH_7782,MAT_3006
BATCH_7783,MAT_1171
BATCH_7784,MAT_1155
BATCH_7785,MAT_1428
BATCH_7786,MAT_1393
BATCH_7787,MAT_783
BATCH_7788,MAT_1125
BATCH_7789,MAT_1271
BATCH_7790,MAT_205
BATCH_7791,MAT_423
BATCH_7792,MAT_1563
BATCH_7793,MAT_3444
BATCH_7794,MAT_374
BATCH_7795,MAT_3238
BATCH_7796,MAT_2843
BATCH_7797,MAT_1982
BATCH_7798,MAT_438
BATCH_7799,MAT_1738
BATCH_7800,MAT_349
BATCH_7801,MAT_1797
BATCH_7802,MAT_828
BATCH_7803,MAT_269
BATCH_7804,MAT_3543
BATCH_7805,MAT_850
BATCH_7806,MAT_2637
BATCH_7807,MAT_1729
BATCH_7808,MAT_2235
BATCH_7809,MAT_1014
BATCH_7810,MAT_669
BATCH_7811,MAT_2702
BATCH_7812,MAT_1373
BATCH_7813,MAT_2210
BATCH_7814,MAT_2245
BATCH_7815,MAT_18
BATCH_7816,MAT_3231
BATCH_7817,MAT_3691
BATCH_7818,MAT_1762
BATCH_7819,MAT_1045
BATCH_7820,MAT_3322
BATCH_7821,MAT_1311
BATCH_7822,MAT_3865
BATCH_7823,MAT_19
BATCH_7824,MAT_3856
BATCH_7825,MAT_3785
BATCH_7826,MAT_2617
BATCH_7827,MAT_2276
BATCH_7828,MAT_3250
BATCH_7829,MAT_496
BATCH_7830,MAT_1307
BATCH_7831,MAT_2673
BATCH_7832,MAT_5
BATCH_7833,MAT_1813
BATCH_7834,MAT_3389
BATCH_7835,MAT_577
BATCH_7836,MAT_2003
BATCH_7837,MAT_1429
BATCH_7838,MAT_1924
BATCH_7839,MAT_3829
BATCH_7840,MAT_2585
BATCH_7841,MAT_2908
BATCH_7842,MAT_1650
BATCH_7843,MAT_167
BATCH_7844,MAT_2147
BATCH_7845,MAT_66
BATCH_7846,MAT_624
BATCH_7847,MAT_3871
BATCH_7848,MAT_2795
BATCH_7849,MAT_2557
BATCH_7850,MAT_521
BATCH_7851,MAT_999
BATCH_7852,MAT_88
BATCH_7853,MAT_2752
BATCH_7854,MAT_1371
BATCH_7855,MAT_339
BATCH_7856,MAT_180
BATCH_7857,MAT_1717
BATCH_7858,MAT_552
BATCH_7859,MAT_2940
BATCH_7860,MAT_3727
BATCH_7861,MAT_3763
BATCH_7862,MAT_2080
BATCH_7863,MAT_2016
BATCH_7864,MAT_1162
BATCH_7865,MAT_374
BATCH_7866,MAT_3786
BATCH_7867,MAT_3495
BATCH_7868,MAT_3328
BATCH_7869,MAT_376
BATCH_7870,MAT_1734
BATCH_7871,MAT_582
BATCH_7872,MAT_1081
BATCH_7873,MAT_2744
BATCH_7874,MAT_3322
BATCH_7875,MAT_86
BATCH_7876,MAT_354
BATCH_7877,MAT_3236
BATCH_7878,MAT_2292
BATCH_7879,MAT_3375
BATCH_7880,MAT_1642
BATCH_7881,MAT_3601
BATCH_7882,MAT_961
BATCH_7883,MAT_1563
BATCH_7884,MAT_3326
BATCH_7885,MAT_233
BATCH_7886,MAT_2156
BATCH_7887,MAT_2266
BATCH_7888,MAT_3316
BATCH_7889,MAT_3962
BATCH_7890,MAT_1376
BATCH_7891,MAT_1373
BATCH_7892,MAT_2560
BATCH_7893,MAT_203
BATCH_7894,MAT_1709
BATCH_7895,MAT_1614
BATCH_7896,MAT_2097
BATCH_7897,MAT_2763
BATCH_7898,MAT_1429
BATCH_7899,MAT_3663
BATCH_7900,MAT_3469
BATCH_7901,MAT_302
BATCH_7902,MAT_2789
BATCH_7903,MAT_35
BATCH_7904,MAT_2477
BATCH_7905,MAT_572
BATCH_7906,MAT_3060
BATCH_7907,MAT_2484
BATCH_7908,MAT_3005
BATCH_7909,MAT_1662
BATCH_7910,MAT_2086
BATCH_7911,MAT_2696
BATCH_7912,MAT_1676
BATCH_7913,MAT_3712
BATCH_7914,MAT_360
BATCH_7915,MAT_1884
BATCH_7916,MAT_754
BATCH_7917,MAT_2109
BATCH_7918,MAT_2865
BATCH_7919,MAT_351
BATCH_7920,MAT_693
BATCH_7921,MAT_3963
BATCH_7922,MAT_2379
BATCH_7923,MAT_2317
BATCH_7924,MAT_1399
BATCH_7925,MAT_624
BATCH_7926,MAT_1558
BATCH_7927,MAT_3737
BATCH_7928,MAT_101
BATCH_7929,MAT_3762
BATCH_7930,MAT_512
BATCH_7931,MAT_1351
BATCH_7932,MAT_2342
BATCH_7933,MAT_2418
BATCH_7934,MAT_3283
BATCH_7935,MAT_329
BATCH_7936,MAT_2153
BATCH_7937,MAT_3170
BATCH_7938,MAT_1073
BATCH_7939,MAT_2142
BATCH_7940,MAT_1432
BATCH_7941,MAT_2566
BATCH_7942,MAT_2416
BATCH_7943,MAT_2995
BATCH_7944,MAT_262
BATCH_7945,MAT_2021
BATCH_7946,MAT_1645
BATCH_7947,MAT_612
BATCH_7948,MAT_1672
BATCH_7949,MAT_2597
BATCH_7950,MAT_3631
BATCH_7951,MAT_2618
BATCH_7952,MAT_3328
BATCH_7953,MAT_2668
BATCH_7954,MAT_2875
BATCH_7955,MAT_1924
BATCH_7956,MAT_2857
BATCH_7957,MAT_3305
BATCH_7958,MAT_1602
BATCH_7959,MAT_3692
BATCH_7960,MAT_1048
BATCH_7961,MAT_3700
BATCH_7962,MAT_2646
BATCH_7963,MAT_897
BATCH_7964,MAT_1150
BATCH_7965,MAT_3995
BATCH_7966,MAT_1450
BATCH_7967,MAT_2076
BATCH_7968,MAT_3037
BATCH_7969,MAT_2683
BATCH_7970,MAT_3501
BATCH_7971,MAT_1779
BATCH_7972,MAT_1283
BATCH_7973,MAT_1937
BATCH_7974,MAT_3786
BATCH_7975,MAT_999
BATCH_7976,MAT_3160
BATCH_7977,MAT_1232
BATCH_7978,MAT_2446
BATCH_7979,MAT_130
BATCH_7980,MAT_1308
BATCH_7981,MAT_2441
BATCH_7982,MAT_1899
BATCH_7983,MAT_210
BATCH_7984,MAT_3760
BATCH_7985,MAT_2324
BATCH_7986,MAT_931
BATCH_7987,MAT_3460
BATCH_7988,MAT_2732
BATCH_7989,MAT_990
BATCH_7990,MAT_1728
BATCH_7991,MAT_451
BATCH_7992,MAT_2823
BATCH_7993,MAT_1407
BATCH_7994,MAT_386
BATCH_7995,MAT_3624
BATCH_7996,MAT_2444
BATCH_7997,MAT_3377
BATCH_7998,MAT_771
BATCH_7999,MAT_458
BATCH_8000,MAT_2360
BATCH_8001,MAT_1643
BATCH_8002,MAT_3347
BATCH_8003,MAT_3443
BATCH_8004,MAT_3302
BATCH_8005,MAT_2145
BATCH_8006,MAT_789
BATCH_8007,MAT_1428
BATCH_8008,MAT_1064
BATCH_8009,MAT_3270
BATCH_8010,MAT_2395
BATCH_8011,MAT_1953
BATCH_8012,MAT_1410
BATCH_8013,MAT_2821
BATCH_8014,MAT_556
BATCH_8015,MAT_1703
BATCH_8016,MAT_1025
BATCH_8017,MAT_3465
BATCH_8018,MAT_1535
BATCH_8019,MAT_3118
BATCH_8020,MAT_712
BATCH_8021,MAT_1055
BATCH_8022,MAT_1607
BATCH_8023,MAT_1737
BATCH_8024,MAT_986
BATCH_8025,MAT_3781
BATCH_8026,MAT_1786
BATCH_8027,MAT_1273
BATCH_8028,MAT_2954
BATCH_8029,MAT_586
BATCH_8030,MAT_1806
BATCH_8031,MAT_3882
BATCH_8032,MAT_1149
BATCH_8033,MAT_3768
BATCH_8034,MAT_1264
BATCH_8035,MAT_2694
BATCH_8036,MAT_595
BATCH_8037,MAT_1642
BATCH_8038,MAT_2265
BATCH_8039,MAT_439
BATCH_8040,MAT_1482
BATCH_8041,MAT_1912
BATCH_8042,MAT_452
BATCH_8043,MAT_3066
BATCH_8044,MAT_3668
BATCH_8045,MAT_2650
BATCH_8046,MAT_922
BATCH_8047,MAT_2722
BATCH_8048,MAT_2778
BATCH_8049,MAT_1672
BATCH_8050,MAT_3886
BATCH_8051,MAT_1597
BATCH_8052,MAT_876
BATCH_8053,MAT_579
BATCH_8054,MAT_2995
BATCH_8055,MAT_642
BATCH_8056,MAT_1627
BATCH_8057,MAT_1814
BATCH_8058,MAT_3187
BATCH_8059,MAT_1471
BATCH_8060,MAT_1997
BATCH_8061,MAT_1419
BATCH_8062,MAT_1529
BATCH_8063,MAT_1302
BATCH_8064,MAT_25
BATCH_8065,MAT_3041
BATCH_8066,MAT_2274
BATCH_8067,MAT_3051
BATCH_8068,MAT_697
BATCH_8069,MAT_1854
BATCH_8070,MAT_2657
BATCH_8071,MAT_2477
BATCH_8072,MAT_1119
BATCH_8073,MAT_2783
BATCH_8074,MAT_2198
BATCH_8075,MAT_3231
BATCH_8076,MAT_183
BATCH_8077,MAT_2724
BATCH_8078,MAT_199
BATCH_8079,MAT_1002
BATCH_8080,MAT_2235
BATCH_8081,MAT_404
BATCH_8082,MAT_693
BATCH_8083,MAT_130
BATCH_8084,MAT_2807
BATCH_8085,MAT_2143
BATCH_8086,MAT_911
BATCH_8087,MAT_2202
BATCH_8088,MAT_2657
BATCH_8089,MAT_3024
BATCH_8090,MAT_3069
BATCH_8091,MAT_2655
BATCH_8092,MAT_190
BATCH_8093,MAT_331
BATCH_8094,MAT_3198
BATCH_8095,MAT_1871
BATCH_8096,MAT_2297
BATCH_8097,MAT_3255
BATCH_8098,MAT_427
BATCH_8099,MAT_2168
BATCH_8100,MAT_3614
BATCH_8101,MAT_2549
BATCH_8102,MAT_1482
BATCH_8103,MAT_2481
BATCH_8104,MAT_1410
BATCH_8105,MAT_2458
BATCH_8106,MAT_321
BATCH_8107,MAT_2819
BATCH_8108,MAT_1701
BATCH_8109,MAT_986
BATCH_8110,MAT_551
BATCH_8111,MAT_3784
BATCH_8112,MAT_3851
BATCH_8113,MAT_850
BATCH_8114,MAT_3466
BATCH_8115,MAT_3372
BATCH_8116,MAT_891
BATCH_8117,MAT_2733
BATCH_8118,MAT_1218
BATCH_8119,MAT_2025
BATCH_8120,MAT_4
BATCH_8121,MAT_294
BATCH_8122,MAT_2803
BATCH_8123,MAT_1535
BATCH_8124,MAT_462
BATCH_8125,MAT_3020
BATCH_8126,MAT_1073
BATCH_8127,MAT_1591
BATCH_8128,MAT_1588
BATCH_8129,MAT_3797
BATCH_8130,MAT_2289
BATCH_8131,MAT_116
BATCH_8132,MAT_2798
BATCH_8133,MAT_1645
BATCH_8134,MAT_3136
BATCH_8135,MAT_3059
BATCH_8136,MAT_2709
BATCH_8137,MAT_1571
BATCH_8138,MAT_264
BATCH_8139,MAT_1545
BATCH_8140,MAT_2372
BATCH_8141,MAT_698
BATCH_8142,MAT_1966
BATCH_8143,MAT_359
BATCH_8144,MAT_3165
BATCH_8145,MAT_1371
BATCH_8146,MAT_2688
BATCH_8147,MAT_3664
BATCH_8148,MAT_2558
BATCH_8149,MAT_3809
BATCH_8150,MAT_453
BATCH_8151,MAT_3239
BATCH_8152,MAT_2117
BATCH_8153,MAT_2716
BATCH_8154,MAT_1773
BATCH_8155,MAT_1665
BATCH_8156,MAT_820
BATCH_8157,MAT_3913
BATCH_8158,MAT_3351
BATCH_8159,MAT_424
BATCH_8160,MAT_893
BATCH_8161,MAT_291
BATCH_8162,MAT_2153
BATCH_8163,MAT_3634
BATCH_8164,MAT_3883
BATCH_8165,MAT_3128
BATCH_8166,MAT_2047
BATCH_8167,MAT_1426
BATCH_8168,MAT_471
BATCH_8169,MAT_1727
BATCH_8170,MAT_315
BATCH_8171,MAT_1350
BATCH_8172,MAT_1272
BATCH_8173,MAT_994
BATCH_8174,MAT_3071
BATCH_8175,MAT_2063
BATCH_8176,MAT_3702
BATCH_8177,MAT_3107
BATCH_8178,MAT_3001
BATCH_8179,MAT_596
BATCH_8180,MAT_434
BATCH_8181,MAT_3415
BATCH_8182,MAT_1322
BATCH_8183,MAT_2578
BATCH_8184,MAT_3409
BATCH_8185,MAT_3706
BATCH_8186,MAT_2895
BATCH_8187,MAT_498
BATCH_8188,MAT_2341
BATCH_8189,MAT_401
BATCH_8190,MAT_1031
BATCH_8191,MAT_1596
BATCH_8192,MAT_36
BATCH_8193,MAT_2136
BATCH_8194,MAT_2665
BATCH_8195,MAT_1485
BATCH_8196,MAT_2579
BATCH_8197,MAT_2304
BATCH_8198,MAT_2878
BATCH_8199,MAT_1347
BATCH_8200,MAT_1715
BATCH_8201,MAT_3594
BATCH_8202,MAT_787
BATCH_8203,MAT_2837
BATCH_8204,MAT_2895
BATCH_8205,MAT_1252
BATCH_8206,MAT_3011
BATCH_8207,MAT_3603
BATCH_8208,MAT_1687
BATCH_8209,MAT_3005
BATCH_8210,MAT_3694
BATCH_8211,MAT_410
BATCH_8212,MAT_1100
BATCH_8213,MAT_3575
BATCH_8214,MAT_645
BATCH_8215,MAT_30
BATCH_8216,MAT_1685
BATCH_8217,MAT_484
BATCH_8218,MAT_2693
BATCH_8219,MAT_1123
BATCH_8220,MAT_1168
BATCH_8221,MAT_789
BATCH_8222,MAT_3676
BATCH_8223,MAT_1275
BATCH_8224,MAT_383
BATCH_8225,MAT_2084
BATCH_8226,MAT_2734
BATCH_8227,MAT_1304
BATCH_8228,MAT_743
BATCH_8229,MAT_145
BATCH_8230,MAT_1968
BATCH_8231,MAT_2389
BATCH_8232,MAT_2458
BATCH_8233,MAT_1422
BATCH_8234,MAT_383
BATCH_8235,MAT_2561
BATCH_8236,MAT_2494
BATCH_8237,MAT_3209
BATCH_8238,MAT_1205
BATCH_8239,MAT_2099
BATCH_8240,MAT_784
BATCH_8241,MAT_2207
BATCH_8242,MAT_1055
BATCH_8243,MAT_3847
BATCH_8244,MAT_3697
BATCH_8245,MAT_2080
BATCH_8246,MAT_3326
BATCH_8247,MAT_2980
BATCH_8248,MAT_2272
BATCH_8249,MAT_1102
BATCH_8250,MAT_2366
BATCH_8251,MAT_2596
BATCH_8252,MAT_2494
BATCH_8253,MAT_3456
BATCH_8254,MAT_2332
BATCH_8255,MAT_1161
BATCH_8256,MAT_3439
BATCH_8257,MAT_1060
BATCH_8258,MAT_2143
BATCH_8259,MAT_1123
BATCH_8260,MAT_870
BATCH_8261,MAT_2732
BATCH_8262,MAT_1761
BATCH_8263,MAT_1058
BATCH_8264,MAT_1875
BATCH_8265,MAT_3573
BATCH_8266,MAT_3467
BATCH_8267,MAT_331
BATCH_8268,MAT_3271
BATCH_8269,MAT_421
BATCH_8270,MAT_1716
BATCH_8271,MAT_2674
BATCH_8272,MAT_1731
BATCH_8273,MAT_2013
BATCH_8274,MAT_3633
BATCH_8275,MAT_1164
BATCH_8276,MAT_2502
BATCH_8277,MAT_2119
BATCH_8278,MAT_1328
BATCH_8279,MAT_3202
BATCH_8280,MAT_3240
BATCH_8281,MAT_187
BATCH_8282,MAT_3692
BATCH_8283,MAT_296
BATCH_8284,MAT_2408
BATCH_8285,MAT_510
BATCH_8286,MAT_1354
BATCH_8287,MAT_2208
BATCH_8288,MAT_1753
BATCH_8289,MAT_3583
BATCH_8290,MAT_2578
BATCH_8291,MAT_2119
BATCH_8292,MAT_3108
BATCH_8293,MAT_3557
BATCH_8294,MAT_1324
BATCH_8295,MAT_2950
BATCH_8296,MAT_3483
BATCH_8297,MAT_2368
BATCH_8298,MAT_3961
BATCH_8299,MAT_3110
BATCH_8300,MAT_3522
BATCH_8301,MAT_1883
BATCH_8302,MAT_200
BATCH_8303,MAT_601
BATCH_8304,MAT_884
BATCH_8305,MAT_866
BATCH_8306,MAT_2084
BATCH_8307,MAT_953
BATCH_8308,MAT_804
BATCH_8309,MAT_364
BATCH_8310,MAT_1838
BATCH_8311,MAT_1235
BATCH_8312,MAT_1891
BATCH_8313,MAT_3647
BATCH_8314,MAT_1821
BATCH_8315,MAT_2087
BATCH_8316,MAT_3748
BATCH_8317,MAT_1086
BATCH_8318,MAT_2512
BATCH_8319,MAT_3855
BATCH_8320,MAT_567
BATCH_8321,MAT_1828
BATCH_8322,MAT_3598
BATCH_8323,MAT_1951
BATCH_8324,MAT_1947
BATCH_8325,MAT_93
BATCH_8326,MAT_330
BATCH_8327,MAT_819
BATCH_8328,MAT_3090
BATCH_8329,MAT_244
BATCH_8330,MAT_2636
BATCH_8331,MAT_3025
BATCH_8332,MAT_1632
BATCH_8333,MAT_992
BATCH_8334,MAT_1407
BATCH_8335,MAT_2682
BATCH_8336,MAT_1401
BATCH_8337,MAT_3857
BATCH_8338,MAT_2586
BATCH_8339,MAT_3530
BATCH_8340,MAT_3504
BATCH_8341,MAT_246
BATCH_8342,MAT_2396
BATCH_8343,MAT_319
BATCH_8344,MAT_2326
BATCH_8345,MAT_330
BATCH_8346,MAT_2058
BATCH_8347,MAT_3226
BATCH_8348,MAT_1278
BATCH_8349,MAT_1742
BATCH_8350,MAT_2094
BATCH_8351,MAT_2952
BATCH_8352,MAT_1638
BATCH_8353,MAT_2243
BATCH_8354,MAT_3033
BATCH_8355,MAT_1656
BATCH_8356,MAT_69
BATCH_8357,MAT_1132
BATCH_8358,MAT_2834
BATCH_8359,MAT_2353
BATCH_8360,MAT_3721
BATCH_8361,MAT_1140
BATCH_8362,MAT_1730
BATCH_8363,MAT_1038
BATCH_8364,MAT_3587
BATCH_8365,MAT_133
BATCH_8366,MAT_3554
BATCH_8367,MAT_1038
BATCH_8368,MAT_1391
BATCH_8369,MAT_3542
BATCH_8370,MAT_770
BATCH_8371,MAT_423
BATCH_8372,MAT_3754
BATCH_8373,MAT_1970
BATCH_8374,MAT_337
BATCH_8375,MAT_1695
BATCH_8376,MAT_1963
BATCH_8377,MAT_3971
BATCH_8378,MAT_2071
BATCH_8379,MAT_1456
BATCH_8380,MAT_3690
BATCH_8381,MAT_3338
BATCH_8382,MAT_3178
BATCH_8383,MAT_2842
BATCH_8384,MAT_1408
BATCH_8385,MAT_3314
BATCH_8386,MAT_3755
BATCH_8387,MAT_1537
BATCH_8388,MAT_3439
BATCH_8389,MAT_3105
BATCH_8390,MAT_842
BATCH_8391,MAT_2182
BATCH_8392,MAT_2244
BATCH_8393,MAT_804
BATCH_8394,MAT_3548
BATCH_8395,MAT_2882
BATCH_8396,MAT_1277
BATCH_8397,MAT_2353
BATCH_8398,MAT_3126
BATCH_8399,MAT_711
BATCH_8400,MAT_1935
BATCH_8401,MAT_1212
BATCH_8402,MAT_1022
BATCH_8403,MAT_1485
BATCH_8404,MAT_1314
BATCH_8405,MAT_3312
BATCH_8406,MAT_1807
BATCH_8407,MAT_3661
BATCH_8408,MAT_1477
BATCH_8409,MAT_1310
BATCH_8410,MAT_973
BATCH_8411,MAT_3631
BATCH_8412,MAT_3040
BATCH_8413,MAT_580
BATCH_8414,MAT_1398
BATCH_8415,MAT_2804
BATCH_8416,MAT_94
BATCH_8417,MAT_2625
BATCH_8418,MAT_71
BATCH_8419,MAT_2607
BATCH_8420,MAT_549
BATCH_8421,MAT_580
BATCH_8422,MAT_623
BATCH_8423,MAT_1458
BATCH_8424,MAT_3423
BATCH_8425,MAT_3911
BATCH_8426,MAT_2587
BATCH_8427,MAT_3055
BATCH_8428,MAT_944
BATCH_8429,MAT_2017
BATCH_8430,MAT_2570
BATCH_8431,MAT_647
BATCH_8432,MAT_3740
BATCH_8433,MAT_3011
BATCH_8434,MAT_2280
BATCH_8435,MAT_2499
BATCH_8436,MAT_763
BATCH_8437,MAT_2773
BATCH_8438,MAT_2894
BATCH_8439,MAT_1637
BATCH_8440,MAT_1180
BATCH_8441,MAT_1074
BATCH_8442,MAT_3471
BATCH_8443,MAT_1848
BATCH_8444,MAT_171
BATCH_8445,MAT_3567
BATCH_8446,MAT_2069
BATCH_8447,MAT_837
BATCH_8448,MAT_1349
BATCH_8449,MAT_3299
BATCH_8450,MAT_2016
BATCH_8451,MAT_1814
BATCH_8452,MAT_1744
BATCH_8453,MAT_304
BATCH_8454,MAT_1707
BATCH_8455,MAT_3455
BATCH_8456,MAT_401
BATCH_8457,MAT_1566
BATCH_8458,MAT_3403
BATCH_8459,MAT_3697
BATCH_8460,MAT_878
BATCH_8461,MAT_497
BATCH_8462,MAT_3510
BATCH_8463,MAT_2990
BATCH_8464,MAT_1188
BATCH_8465,MAT_1064
BATCH_8466,MAT_3921
BATCH_8467,MAT_525
BATCH_8468,MAT_3616
BATCH_8469,MAT_1943
BATCH_8470,MAT_1358
BATCH_8471,MAT_2022
BATCH_8472,MAT_3542
BATCH_8473,MAT_3337
BATCH_8474,MAT_3419
BATCH_8475,MAT_2429
BATCH_8476,MAT_2718
BATCH_8477,MAT_2153
BATCH_8478,MAT_3114
BATCH_8479,MAT_632
BATCH_8480,MAT_1790
BATCH_8481,MAT_2193
BATCH_8482,MAT_1987
BATCH_8483,MAT_76
BATCH_8484,MAT_1327
BATCH_8485,MAT_3007
BATCH_8486,MAT_1946
BATCH_8487,MAT_1464
BATCH_8488,MAT_1321
BATCH_8489,MAT_2457
BATCH_8490,MAT_2868
BATCH_8491,MAT_2903
BATCH_8492,MAT_3961
BATCH_8493,MAT_3977
BATCH_8494,MAT_1756
BATCH_8495,MAT_3437
BATCH_8496,MAT_1739
BATCH_8497,MAT_2512
BATCH_8498,MAT_295
BATCH_8499,MAT_1273
BATCH_8500,MAT_2169
BATCH_8501,MAT_3742
BATCH_8502,MAT_1438
BATCH_8503,MAT_250
BATCH_8504,MAT_3429
BATCH_8505,MAT_2358
BATCH_8506,MAT_707
BATCH_8507,MAT_1151
BATCH_8508,MAT_1251
BATCH_8509,MAT_1965
BATCH_8510,MAT_2326
BATCH_8511,MAT_1786
BATCH_8512,MAT_3296
BATCH_8513,MAT_1125
BATCH_8514,MAT_3728
BATCH_8515,MAT_3435
BATCH_8516,MAT_3063
BATCH_8517,MAT_1635
BATCH_8518,MAT_428
BATCH_8519,MAT_1708
BATCH_8520,MAT_632
BATCH_8521,MAT_1985
BATCH_8522,MAT_2593
BATCH_8523,MAT_197
BATCH_8524,MAT_1619
BATCH_8525,MAT_2557
BATCH_8526,MAT_2911
BATCH_8527,MAT_1675
BATCH_8528,MAT_3290
BATCH_8529,MAT_700
BATCH_8530,MAT_3973
BATCH_8531,MAT_2282
BATCH_8532,MAT_1860
BATCH_8533,MAT_569
BATCH_8534,MAT_748
BATCH_8535,MAT_1629
BATCH_8536,MAT_1182
BATCH_8537,MAT_2299
BATCH_8538,MAT_3405
BATCH_8539,MAT_2730
BATCH_8540,MAT_2487
BATCH_8541,MAT_1535
BATCH_8542,MAT_2776
BATCH_8543,MAT_3251
BATCH_8544,MAT_1389
BATCH_8545,MAT_3759
BATCH_8546,MAT_2130
BATCH_8547,MAT_2120
BATCH_8548,MAT_1950
BATCH_8549,MAT_1436
BATCH_8550,MAT_3678
BATCH_8551,MAT_1336
BATCH_8552,MAT_2657
BATCH_8553,MAT_912
BATCH_8554,MAT_2693
BATCH_8555,MAT_3280
BATCH_8556,MAT_2974
BATCH_8557,MAT_3145
BATCH_8558,MAT_1995
BATCH_8559,MAT_1223
BATCH_8560,MAT_2432
BATCH_8561,MAT_2720
BATCH_8562,MAT_2636
BATCH_8563,MAT_3140
BATCH_8564,MAT_985
BATCH_8565,MAT_2844
BATCH_8566,MAT_1444
BATCH_8567,MAT_1380
BATCH_8568,MAT_1404
BATCH_8569,MAT_1266
BATCH_8570,MAT_3587
BATCH_8571,MAT_2538
BATCH_8572,MAT_3526
BATCH_8573,MAT_1432
BATCH_8574,MAT_3219
BATCH_8575,MAT_3412
BATCH_8576,MAT_401
BATCH_8577,MAT_637
BATCH_8578,MAT_2573
BATCH_8579,MAT_1682
BATCH_8580,MAT_1819
BATCH_8581,MAT_417
BATCH_8582,MAT_2596
BATCH_8583,MAT_2743
BATCH_8584,MAT_3991
BATCH_8585,MAT_2924
BATCH_8586,MAT_2123
BATCH_8587,MAT_1528
BATCH_8588,MAT_503
BATCH_8589,MAT_413
BATCH_8590,MAT_2523
